orderID,order_date,ship_date,ship_mode,customer_id,customer_name,Segment,Country,City,State,Region,Product_id,Category,sub_category,product_name,Sales
145758,10/30/2016,10/30/2016,Same Day,11020,Barry Französisch,Corporate,United States,New York City,New York,East,10004552,Technology,Machines,Star Micronics TSP100 TSP143LAN Receipt Printer,1035.8
158736,12/18/2018,12/24/2018,Standard Class,21460,Tonja Turnell,Home Office,United States,San Francisco,California,West,10002578,Office Supplies,Art,Newell 335,5.76
119270,3/12/2017,3/16/2017,Standard Class,20245,Scot Wooten,Consumer,United States,Los Angeles,California,West,10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),19.98
109890,7/21/2015,7/27/2015,Standard Class,18820,Patrick Gardner,Consumer,United States,Omaha,Nebraska,Central,10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,35.98
138583,5/24/2017,5/28/2017,Standard Class,13390,Dennis Pardue,Home Office,United States,Philadelphia,Pennsylvania,East,10001860,Office Supplies,Art,BIC Liqua Brite Liner,16.656
118535,2/11/2018,2/15/2018,Standard Class,13510,Don Jones,Corporate,United States,New York City,New York,East,10001297,Office Supplies,Labels,Avery 473,20.7
126284,9/20/2017,9/24/2017,Standard Class,13780,Edward Nazzal,Consumer,United States,Grand Rapids,Michigan,Central,10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,83.7
142391,9/24/2018,9/24/2018,Same Day,19150,Philip Brown,Consumer,United States,Seattle,Washington,West,10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,199.8
124716,3/27/2018,3/31/2018,Standard Class,11560,Brendan Dodson,Home Office,United States,Fresno,California,West,10000740,Office Supplies,Paper,Xerox 1982,45.68
124716,3/27/2018,3/31/2018,Standard Class,11560,Brendan Dodson,Home Office,United States,Fresno,California,West,10001144,Office Supplies,Paper,Xerox 1913,110.96
124716,3/27/2018,3/31/2018,Standard Class,11560,Brendan Dodson,Home Office,United States,Fresno,California,West,10000859,Office Supplies,Paper,Unpadded Memo Slips,11.94
158841,2/2/2017,2/4/2017,Second Class,20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,South,10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",8749.95
158841,2/2/2017,2/4/2017,Second Class,20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,South,10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,36.4
158841,2/2/2017,2/4/2017,Second Class,20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,South,10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,18.69
106824,7/7/2018,7/11/2018,Standard Class,10735,Annie Thurman,Consumer,United States,Los Angeles,California,West,10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",5.94
109190,10/23/2016,10/28/2016,Standard Class,12685,Craig Carroll,Consumer,United States,Lubbock,Texas,Central,10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",60.736
109190,10/23/2016,10/28/2016,Standard Class,12685,Craig Carroll,Consumer,United States,Lubbock,Texas,Central,10001943,Technology,Copiers,Canon PC-428 Personal Copier,479.976
109190,10/23/2016,10/28/2016,Standard Class,12685,Craig Carroll,Consumer,United States,Lubbock,Texas,Central,10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,6.08
143154,12/2/2017,12/8/2017,Standard Class,10225,Alan Schoenberger,Corporate,United States,Longmont,Colorado,West,10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6
169061,3/5/2015,3/8/2015,Second Class,10150,Aimee Bixby,Consumer,United States,Yonkers,New York,East,10000588,Office Supplies,Art,Newell 345,59.52
169061,3/5/2015,3/8/2015,Second Class,10150,Aimee Bixby,Consumer,United States,Yonkers,New York,East,10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97
169061,3/5/2015,3/8/2015,Second Class,10150,Aimee Bixby,Consumer,United States,Yonkers,New York,East,10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,18.62
169061,3/5/2015,3/8/2015,Second Class,10150,Aimee Bixby,Consumer,United States,Yonkers,New York,East,10001617,Office Supplies,Binders,GBC Wire Binding Combs,49.632
169061,3/5/2015,3/8/2015,Second Class,10150,Aimee Bixby,Consumer,United States,Yonkers,New York,East,10001878,Office Supplies,Paper,Xerox 1891,97.82
102316,3/1/2016,3/3/2016,Second Class,13075,Dave Hallsten,Corporate,United States,Los Angeles,California,West,10000376,Technology,Phones,Square Credit Card Reader,15.984
102316,3/1/2016,3/3/2016,Second Class,13075,Dave Hallsten,Corporate,United States,Los Angeles,California,West,10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752
164903,2/20/2015,2/24/2015,Standard Class,20740,Steven Roelle,Home Office,United States,Los Angeles,California,West,10003363,Office Supplies,Paper,Xerox 204,12.96
109400,5/2/2017,5/6/2017,Standard Class,18550,Nick Radford,Consumer,United States,Amarillo,Texas,Central,10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.744
130400,3/8/2017,3/12/2017,Standard Class,20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,Central,10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856
130400,3/8/2017,3/12/2017,Standard Class,20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,Central,10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",27.96
130400,3/8/2017,3/12/2017,Standard Class,20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,Central,10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",146.352
135853,12/11/2016,12/14/2016,First Class,12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,Central,10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,175.23
135853,12/11/2016,12/14/2016,First Class,12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,Central,10003691,Technology,Phones,BlackBerry Q10,125.99
135853,12/11/2016,12/14/2016,First Class,12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,Central,10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,23
103359,12/22/2017,12/26/2017,Standard Class,16885,Lena Creighton,Consumer,United States,New York City,New York,East,10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584
144645,2/2/2017,2/8/2017,Standard Class,18640,Noel Staavos,Corporate,United States,Houston,Texas,Central,10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",73.784
141614,6/5/2018,6/9/2018,Standard Class,18640,Noel Staavos,Corporate,United States,Orlando,Florida,South,10002787,Office Supplies,Paper,Xerox 227,20.736
122168,8/21/2016,8/26/2016,Standard Class,14965,Henry Goldwyn,Corporate,United States,Florence,Kentucky,South,10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",17.52
122168,8/21/2016,8/26/2016,Standard Class,14965,Henry Goldwyn,Corporate,United States,Florence,Kentucky,South,10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",35.76
132899,4/7/2017,4/11/2017,Standard Class,20200,Sarah Foster,Consumer,United States,New York City,New York,East,10002833,Office Supplies,Art,Newell 322,3.64
149720,6/4/2018,6/7/2018,Second Class,14065,Erin Mull,Consumer,United States,Frisco,Texas,Central,10002501,Furniture,Furnishings,Nu-Dell Executive Frame,30.336
118003,12/4/2018,12/10/2018,Standard Class,13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,East,10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",12.99
118003,12/4/2018,12/10/2018,Standard Class,13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,East,10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",182.22
118003,12/4/2018,12/10/2018,Standard Class,13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,East,10004860,Furniture,Chairs,Global Low Back Tilter Chair,302.94
141887,1/11/2017,1/15/2017,Standard Class,17470,Mark Packer,Home Office,United States,Columbus,Ohio,East,10002268,Furniture,Furnishings,Ultra Door Push Plate,54.992
160206,4/1/2017,4/7/2017,Standard Class,18295,Muhammed Yedwab,Corporate,United States,Milwaukee,Wisconsin,Central,10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,12.99
133074,9/21/2018,9/25/2018,Standard Class,13615,Doug Bickford,Consumer,United States,San Francisco,California,West,10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",55.86
161172,3/16/2018,3/16/2018,Same Day,20920,Susan Pistek,Consumer,United States,Columbus,Ohio,East,10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,44.376
161172,3/16/2018,3/16/2018,Same Day,20920,Susan Pistek,Consumer,United States,Columbus,Ohio,East,10003424,Furniture,Furnishings,Nu-Dell Oak Frame,51.264
161172,3/16/2018,3/16/2018,Same Day,20920,Susan Pistek,Consumer,United States,Columbus,Ohio,East,10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,5.193
161172,3/16/2018,3/16/2018,Same Day,20920,Susan Pistek,Consumer,United States,Columbus,Ohio,East,10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,159.984
161172,3/16/2018,3/16/2018,Same Day,20920,Susan Pistek,Consumer,United States,Columbus,Ohio,East,10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.224
137624,11/10/2018,11/17/2018,Standard Class,17320,Maria Etezadi,Home Office,United States,Los Angeles,California,West,10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",241.424
156748,11/30/2017,12/6/2017,Standard Class,11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,Central,10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36
156748,11/30/2017,12/6/2017,Standard Class,11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,Central,10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76
156748,11/30/2017,12/6/2017,Standard Class,11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,Central,10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,496.86
156748,11/30/2017,12/6/2017,Standard Class,11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,Central,10000513,Furniture,Chairs,High-Back Leather Manager's Chair,389.97
169677,1/13/2016,1/15/2016,Second Class,16300,Karen Seio,Corporate,United States,Columbus,Georgia,South,10003223,Office Supplies,Labels,Avery 508,9.82
163146,5/16/2015,5/20/2015,Standard Class,12475,Cindy Chapman,Consumer,United States,San Francisco,California,West,10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,56.4
157343,6/7/2016,6/11/2016,Standard Class,14785,Harold Dahlen,Home Office,United States,Philadelphia,Pennsylvania,East,10003707,Office Supplies,Binders,Aluminum Screw Posts,18.312
157343,6/7/2016,6/11/2016,Standard Class,14785,Harold Dahlen,Home Office,United States,Philadelphia,Pennsylvania,East,10000552,Office Supplies,Paper,Xerox 200,25.92
157343,6/7/2016,6/11/2016,Standard Class,14785,Harold Dahlen,Home Office,United States,Philadelphia,Pennsylvania,East,10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.016
147354,3/9/2018,3/13/2018,Standard Class,16315,Karl Braun,Consumer,United States,Los Angeles,California,West,10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.984
147354,3/9/2018,3/13/2018,Standard Class,16315,Karl Braun,Consumer,United States,Los Angeles,California,West,10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84
157287,12/22/2016,12/23/2016,First Class,14830,Harold Ryan,Corporate,United States,Philadelphia,Pennsylvania,East,10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",33.568
157287,12/22/2016,12/23/2016,First Class,14830,Harold Ryan,Corporate,United States,Philadelphia,Pennsylvania,East,10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,422.625
137575,8/6/2015,8/11/2015,Standard Class,21625,Trudy Brown,Consumer,United States,New York City,New York,East,10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,199.98
119074,3/27/2017,3/31/2017,Standard Class,13180,David Smith,Corporate,United States,Columbus,Georgia,South,10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,20.24
119074,3/27/2017,3/31/2017,Standard Class,13180,David Smith,Corporate,United States,Columbus,Georgia,South,10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92
119074,3/27/2017,3/31/2017,Standard Class,13180,David Smith,Corporate,United States,Columbus,Georgia,South,10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54
149566,12/5/2016,12/10/2016,Standard Class,14530,George Bell,Corporate,United States,Los Angeles,California,West,10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,39
149566,12/5/2016,12/10/2016,Standard Class,14530,George Bell,Corporate,United States,Los Angeles,California,West,10000452,Office Supplies,Labels,Avery 488,12.6
126186,9/11/2016,9/12/2016,First Class,14530,George Bell,Corporate,United States,Aurora,Colorado,West,10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,24.64
121132,7/17/2016,7/24/2016,Standard Class,21745,Victoria Brennan,Corporate,United States,Houston,Texas,Central,10002368,Office Supplies,Labels,Avery 479,6.264
121132,7/17/2016,7/24/2016,Standard Class,21745,Victoria Brennan,Corporate,United States,Houston,Texas,Central,10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,14.432
140473,5/30/2015,6/3/2015,Standard Class,17425,Mark Cousins,Corporate,United States,Chicago,Illinois,Central,10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,719.976
102904,11/13/2018,11/20/2018,Standard Class,12025,Cassandra Brandow,Consumer,United States,Decatur,Alabama,South,10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,239.92
102092,12/9/2017,12/11/2017,First Class,18940,Paul MacIntyre,Consumer,United States,Springfield,Virginia,South,10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",1056.86
117884,3/22/2016,3/22/2016,Same Day,13285,Debra Catini,Consumer,United States,Plantation,Florida,South,10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,447.944
117884,3/22/2016,3/22/2016,Same Day,13285,Debra Catini,Consumer,United States,Plantation,Florida,South,10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",150.408
132829,12/23/2017,12/26/2017,Second Class,16780,Laura Armstrong,Corporate,United States,Houston,Texas,Central,10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.576
132829,12/23/2017,12/26/2017,Second Class,16780,Laura Armstrong,Corporate,United States,Houston,Texas,Central,10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",45.36
132829,12/23/2017,12/26/2017,Second Class,16780,Laura Armstrong,Corporate,United States,Houston,Texas,Central,10004345,Technology,Phones,Cisco SPA 502G IP Phone,287.88
132829,12/23/2017,12/26/2017,Second Class,16780,Laura Armstrong,Corporate,United States,Houston,Texas,Central,10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,131.88
132829,12/23/2017,12/26/2017,Second Class,16780,Laura Armstrong,Corporate,United States,Houston,Texas,Central,10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.328
123540,4/2/2017,4/6/2017,Second Class,13420,Denny Joy,Corporate,United States,Milwaukee,Wisconsin,Central,10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,1454.9
108315,4/30/2018,5/4/2018,Standard Class,18115,Mick Hernandez,Home Office,United States,Sanford,Florida,South,10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",4.842
108315,4/30/2018,5/4/2018,Standard Class,18115,Mick Hernandez,Home Office,United States,Sanford,Florida,South,10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,220.704
134110,11/17/2017,11/18/2017,First Class,11035,Barry Gonzalez,Consumer,United States,The Colony,Texas,Central,10002350,Technology,Phones,Apple EarPods with Remote and Mic,67.176
134110,11/17/2017,11/18/2017,First Class,11035,Barry Gonzalez,Consumer,United States,The Colony,Texas,Central,10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.232
136581,11/10/2017,11/12/2017,First Class,20365,Seth Vernon,Consumer,United States,Troy,Ohio,East,10002787,Office Supplies,Paper,Xerox 227,31.104
162390,12/6/2017,12/12/2017,Standard Class,13105,Dave Poirier,Corporate,United States,Hempstead,New York,East,10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,968.744
162390,12/6/2017,12/12/2017,Standard Class,13105,Dave Poirier,Corporate,United States,Hempstead,New York,East,10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,222.352
162390,12/6/2017,12/12/2017,Standard Class,13105,Dave Poirier,Corporate,United States,Hempstead,New York,East,10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984
162222,4/3/2017,4/3/2017,Same Day,20740,Steven Roelle,Home Office,United States,Dallas,Texas,Central,10003893,Office Supplies,Paper,Xerox 1962,10.272
121629,11/28/2015,12/2/2015,Standard Class,11680,Brian Thompson,Consumer,United States,Houston,Texas,Central,10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,998.85
164623,10/20/2016,10/22/2016,First Class,17770,Maxwell Schwartz,Consumer,United States,New York City,New York,East,10000249,Office Supplies,Paper,Easy-staple paper,24.56
159849,9/19/2015,9/19/2015,Same Day,15640,Jim Kriz,Home Office,United States,San Francisco,California,West,10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,5.67
101273,8/27/2018,8/30/2018,Second Class,20530,Shui Tom,Consumer,United States,Port Saint Lucie,Florida,South,10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,14.336
106747,7/3/2018,7/4/2018,First Class,21505,Tony Sayre,Consumer,United States,Concord,New Hampshire,East,10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,102.3
146164,12/22/2018,12/26/2018,Standard Class,12190,Charlotte Melton,Consumer,United States,Rochester,Minnesota,Central,10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",607.52
146164,12/22/2018,12/26/2018,Standard Class,12190,Charlotte Melton,Consumer,United States,Rochester,Minnesota,Central,10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,31.16
111605,12/27/2017,1/2/2018,Standard Class,15955,Joni Wasserman,Consumer,United States,Louisville,Kentucky,South,10002368,Office Supplies,Labels,Avery 479,2.61
130673,5/20/2015,5/22/2015,Second Class,17590,Matt Collister,Corporate,United States,San Marcos,Texas,Central,10003489,Furniture,Furnishings,Contemporary Borderless Frame,10.332
130673,5/20/2015,5/22/2015,Second Class,17590,Matt Collister,Corporate,United States,San Marcos,Texas,Central,10000289,Office Supplies,Paper,Xerox 213,10.368
130673,5/20/2015,5/22/2015,Second Class,17590,Matt Collister,Corporate,United States,San Marcos,Texas,Central,10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,20.784
130673,5/20/2015,5/22/2015,Second Class,17590,Matt Collister,Corporate,United States,San Marcos,Texas,Central,10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96
104808,2/4/2015,2/8/2015,Second Class,17440,Mark Haberlin,Corporate,United States,Escondido,California,West,10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248
132927,12/9/2018,12/15/2018,Standard Class,19720,Roger Demir,Consumer,United States,Philadelphia,Pennsylvania,East,10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.088
162015,7/11/2018,7/18/2018,Standard Class,16240,Karen Bern,Corporate,United States,Los Angeles,California,West,10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45
162015,7/11/2018,7/18/2018,Standard Class,16240,Karen Bern,Corporate,United States,Los Angeles,California,West,10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1
138492,5/15/2016,5/22/2016,Standard Class,14335,Fred Chung,Corporate,United States,Philadelphia,Pennsylvania,East,10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,51.968
145338,1/29/2018,2/1/2018,First Class,11770,Bryan Davis,Consumer,United States,Philadelphia,Pennsylvania,East,10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",4.768
126676,9/29/2018,10/1/2018,First Class,14365,Fred Hopkins,Corporate,United States,Hempstead,New York,East,10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,7.98
101700,4/23/2018,4/26/2018,First Class,20335,Sean O'Donnell,Consumer,United States,Greeley,Colorado,West,10003134,Office Supplies,Envelopes,Staple envelope,18.688
101700,4/23/2018,4/26/2018,First Class,20335,Sean O'Donnell,Consumer,United States,Greeley,Colorado,West,10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",11.664
159667,11/9/2018,11/13/2018,Standard Class,19135,Peter McVee,Home Office,United States,Jacksonville,Florida,South,10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,191.976
159667,11/9/2018,11/13/2018,Standard Class,19135,Peter McVee,Home Office,United States,Jacksonville,Florida,South,10004094,Technology,Phones,Motorola L703CM,499.168
111934,5/5/2015,5/7/2015,First Class,14590,Giulietta Dortch,Corporate,United States,Arlington,Virginia,South,10004364,Office Supplies,Binders,Storex Dura Pro Binders,11.88
111934,5/5/2015,5/7/2015,First Class,14590,Giulietta Dortch,Corporate,United States,Arlington,Virginia,South,10000474,Office Supplies,Paper,Easy-staple paper,35.44
117387,10/27/2017,10/31/2017,Standard Class,19060,Pete Armstrong,Home Office,United States,San Francisco,California,West,10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,67.136
141110,11/26/2015,12/1/2015,Standard Class,17200,Luke Schmidt,Corporate,United States,Fresno,California,West,10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,4.32
141110,11/26/2015,12/1/2015,Standard Class,17200,Luke Schmidt,Corporate,United States,Fresno,California,West,10002586,Office Supplies,Paper,Xerox 1970,14.94
141110,11/26/2015,12/1/2015,Standard Class,17200,Luke Schmidt,Corporate,United States,Fresno,California,West,10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,40.54
141110,11/26/2015,12/1/2015,Standard Class,17200,Luke Schmidt,Corporate,United States,Fresno,California,West,10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,7.312
133949,12/31/2015,12/31/2015,Same Day,15175,James Lanier,Home Office,United States,Reno,Nevada,West,10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,475.944
116365,1/3/2017,1/8/2017,Standard Class,12310,Christine Abelman,Corporate,United States,San Antonio,Texas,Central,10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,30.08
116365,1/3/2017,1/8/2017,Standard Class,12310,Christine Abelman,Corporate,United States,San Antonio,Texas,Central,10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6
116365,1/3/2017,1/8/2017,Standard Class,12310,Christine Abelman,Corporate,United States,San Antonio,Texas,Central,10002890,Technology,Phones,AT&T 17929 Lendline Telephone,180.96
162936,8/18/2018,8/22/2018,Standard Class,12160,Charles McCrossin,Consumer,United States,New Bedford,Massachusetts,East,10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",23.18
151946,6/4/2015,6/9/2015,Standard Class,11440,Bobby Trafton,Consumer,United States,New York City,New York,East,10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",56.96
151946,6/4/2015,6/9/2015,Standard Class,11440,Bobby Trafton,Consumer,United States,New York City,New York,East,10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",15.56
151946,6/4/2015,6/9/2015,Standard Class,11440,Bobby Trafton,Consumer,United States,New York City,New York,East,10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.568
151946,6/4/2015,6/9/2015,Standard Class,11440,Bobby Trafton,Consumer,United States,New York City,New York,East,10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,13.96
123624,11/13/2018,11/17/2018,Second Class,20110,Sanjit Engle,Consumer,United States,Oxnard,California,West,10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,82.95
146437,1/28/2017,2/1/2017,Second Class,14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,West,10000588,Office Supplies,Art,Newell 345,39.68
138233,11/9/2017,11/14/2017,Standard Class,19165,Philip Fox,Consumer,United States,Oakland,California,West,10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97
165918,9/10/2017,9/14/2017,Standard Class,11770,Bryan Davis,Consumer,United States,Edmonds,Washington,West,10003720,Office Supplies,Labels,Avery 487,7.38
165918,9/10/2017,9/14/2017,Standard Class,11770,Bryan Davis,Consumer,United States,Edmonds,Washington,West,10004364,Office Supplies,Binders,Storex Dura Pro Binders,14.256
165918,9/10/2017,9/14/2017,Standard Class,11770,Bryan Davis,Consumer,United States,Edmonds,Washington,West,10000100,Office Supplies,Paper,Xerox 1945,81.98
165918,9/10/2017,9/14/2017,Standard Class,11770,Bryan Davis,Consumer,United States,Edmonds,Washington,West,10004826,Office Supplies,Binders,JM Magazine Binder,39.624
117513,3/3/2018,3/8/2018,Standard Class,11395,Bill Tyler,Corporate,United States,Los Angeles,California,West,10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672
132437,9/8/2018,9/13/2018,Second Class,14095,Eudokia Martin,Corporate,United States,New York City,New York,East,10001031,Office Supplies,Storage,Adjustable Personal File Tote,65.12
119319,11/6/2018,11/9/2018,Second Class,17050,Liz Carlisle,Consumer,United States,Dallas,Texas,Central,10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",30.56
104318,5/13/2018,5/18/2018,Standard Class,14275,Frank Hawley,Corporate,United States,Franklin,Tennessee,South,10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,20.768
114230,11/27/2017,12/1/2017,Standard Class,12235,Chris McAfee,Consumer,United States,Phoenix,Arizona,West,10000876,Office Supplies,Storage,Eldon Simplefile Box Office,39.808
136147,11/13/2016,11/18/2016,Standard Class,14380,Fred McMath,Consumer,United States,Miami,Florida,South,10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.104
136147,11/13/2016,11/18/2016,Standard Class,14380,Fred McMath,Consumer,United States,Miami,Florida,South,10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,111.96
156118,12/8/2016,12/12/2016,Standard Class,14965,Henry Goldwyn,Corporate,United States,Colorado Springs,Colorado,West,10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,15.696
164084,9/7/2016,9/12/2016,Standard Class,10525,Andy Gerbode,Corporate,United States,New York City,New York,East,10003638,Office Supplies,Storage,Mobile Personal File Cube,70.26
